CustomerID,Tenure_Months,Internet_Type,Contract,Monthly_Bill,Total_Charges,Tech_Support_Calls,Speed_Drops,Churn
CUST-2018,65,DSL,Month-to-month,47.44,3083.6,5,3,1
CUST-2019,53,Fiber Optic,Month-to-month,78.53,4162.09,0,3,1
CUST-2020,65,Fiber Optic,Month-to-month,92.38,6004.7,2,2,1
CUST-2021,60,Fiber Optic,One year,88.62,5317.2,2,1,0
CUST-2022,13,DSL,Month-to-month,49.97,649.61,3,2,0
CUST-2023,20,Fiber Optic,Two year,85.34,1706.8,4,2,0
CUST-2024,27,Fiber Optic,Two year,109.58,2958.66,2,2,0
CUST-2025,53,DSL,Month-to-month,67.1,3556.3,3,2,0
CUST-2026,7,Fiber Optic,Two year,92.48,647.36,8,1,1
CUST-2027,32,DSL,One year,60.44,1934.08,2,0,0
CUST-2028,40,DSL,Month-to-month,62.8,2512.0,4,0,1
CUST-2029,42,DSL,One year,39.31,1651.02,5,2,0
CUST-2030,25,DSL,Two year,48.15,1203.75,4,2,1
CUST-2031,30,Fiber Optic,One year,81.69,2450.7,3,0,1
CUST-2032,24,DSL,Month-to-month,49.05,1177.2,5,3,0
CUST-2033,48,Fiber Optic,One year,100.96,4846.08,2,0,0
CUST-2034,27,Fiber Optic,Two year,109.57,2958.39,1,1,0
CUST-2035,55,Fiber Optic,Month-to-month,103.49,5691.95,5,0,1
CUST-2036,69,Fiber Optic,Two year,103.16,7118.04,0,3,0
CUST-2037,52,Fiber Optic,One year,75.32,3916.64,2,2,0
CUST-2038,14,Fiber Optic,One year,86.86,1216.04,0,0,0
CUST-2039,56,Fiber Optic,One year,103.12,5774.72,1,2,0
CUST-2040,29,Fiber Optic,Month-to-month,105.49,3059.21,3,1,1
CUST-2041,7,Fiber Optic,Two year,101.96,713.72,5,0,0
CUST-2042,33,DSL,Two year,39.85,1315.05,2,3,0
CUST-2043,34,Fiber Optic,Two year,87.28,2967.52,5,3,1
CUST-2044,12,Fiber Optic,Two year,93.5,1122.0,3,1,0
CUST-2045,19,DSL,Two year,57.9,1100.1,2,3,0
CUST-2046,62,DSL,Two year,44.67,2769.54,2,2,0
CUST-2047,1,DSL,Two year,39.03,39.03,5,2,0
CUST-2048,39,Fiber Optic,Month-to-month,81.74,3187.86,2,1,0
CUST-2049,68,Fiber Optic,Month-to-month,79.66,5416.88,4,3,1
CUST-2050,42,DSL,One year,50.98,2141.16,4,2,0
CUST-2051,40,Fiber Optic,Month-to-month,100.4,4016.0,1,3,0
CUST-2052,10,DSL,Two year,49.15,491.5,8,2,0
CUST-2053,14,Fiber Optic,One year,104.79,1467.06,0,0,0
CUST-2054,11,DSL,One year,41.64,458.04,3,1,0
CUST-2055,17,Fiber Optic,Month-to-month,104.26,1772.42,4,1,1
CUST-2056,23,DSL,One year,51.08,1174.84,0,0,0
CUST-2057,1,DSL,Two year,65.72,65.72,7,3,1
CUST-2058,47,DSL,One year,47.58,2236.26,4,1,0
CUST-2059,9,DSL,One year,63.3,569.7,8,1,1
CUST-2060,48,DSL,Two year,41.79,2005.92,5,1,1
CUST-2061,63,Fiber Optic,Two year,75.54,4759.02,1,3,0
CUST-2062,20,DSL,Two year,41.26,825.2,1,3,0
CUST-2063,34,Fiber Optic,Two year,76.84,2612.56,0,2,0
CUST-2064,58,Fiber Optic,Month-to-month,83.65,4851.7,2,0,0
CUST-2065,23,DSL,Month-to-month,47.24,1086.52,5,0,1
CUST-2066,26,Fiber Optic,Month-to-month,75.27,1957.02,3,0,0
CUST-2067,63,DSL,One year,51.84,3265.92,3,2,0
CUST-2068,35,DSL,Two year,69.05,2416.75,3,3,0
CUST-2069,71,DSL,Two year,58.92,4183.32,4,3,0
CUST-2070,1,Fiber Optic,Month-to-month,75.51,75.51,3,3,0
CUST-2071,6,DSL,One year,69.76,418.56,3,0,0
CUST-2072,3,Fiber Optic,Two year,97.7,293.1,3,2,0
CUST-2073,46,DSL,Month-to-month,37.0,1702.0,3,0,1
CUST-2074,17,Fiber Optic,Month-to-month,82.72,1406.24,3,0,1
CUST-2075,10,DSL,Two year,68.64,686.4,3,2,0
CUST-2076,43,DSL,One year,36.58,1572.94,2,3,0
CUST-2077,7,Fiber Optic,Month-to-month,79.05,553.35,0,0,1
CUST-2078,24,DSL,One year,65.76,1578.24,5,3,0
CUST-2079,29,DSL,One year,56.0,1624.0,4,2,0
CUST-2080,60,DSL,Two year,67.96,4077.6,4,2,0
CUST-2081,38,Fiber Optic,Month-to-month,81.46,3095.48,4,0,1
CUST-2082,68,Fiber Optic,One year,99.25,6749.0,2,0,0
CUST-2083,63,Fiber Optic,One year,87.2,5493.6,5,0,0
CUST-2084,4,Fiber Optic,One year,103.41,413.64,7,0,0
CUST-2085,72,Fiber Optic,Two year,90.49,6515.28,1,1,0
CUST-2086,66,Fiber Optic,One year,99.45,6563.7,1,3,0
CUST-2087,22,Fiber Optic,Month-to-month,77.85,1712.7,1,2,0
CUST-2088,19,Fiber Optic,One year,88.61,1683.59,0,1,0
CUST-2089,40,DSL,One year,49.15,1966.0,5,1,0
CUST-2090,14,DSL,Month-to-month,50.43,706.02,1,3,1
CUST-2091,32,Fiber Optic,Two year,92.08,2946.56,5,3,0
CUST-2092,52,DSL,Two year,56.91,2959.32,4,1,0
CUST-2093,7,DSL,One year,37.05,259.35,2,3,0
CUST-2094,28,DSL,Month-to-month,44.72,1252.16,4,1,0
CUST-2095,38,Fiber Optic,Month-to-month,94.21,3579.98,1,2,0
CUST-2096,22,DSL,Two year,65.17,1433.74,1,0,0
CUST-2097,51,Fiber Optic,One year,77.73,3964.23,4,0,0
CUST-2098,48,DSL,Month-to-month,41.43,1988.64,1,3,0
CUST-2099,40,DSL,Month-to-month,66.45,2658.0,0,0,1
CUST-2100,45,Fiber Optic,Two year,100.05,4502.25,3,2,0
CUST-2101,52,Fiber Optic,One year,104.16,5416.32,0,2,0
CUST-2102,46,DSL,Month-to-month,69.23,3184.58,2,3,0
CUST-2103,26,Fiber Optic,One year,89.67,2331.42,1,0,0
CUST-2104,3,Fiber Optic,One year,85.49,256.47,3,1,1
CUST-2105,67,Fiber Optic,Two year,104.24,6984.08,0,2,0
CUST-2106,44,DSL,Two year,42.91,1888.04,0,0,0
CUST-2107,5,DSL,Two year,54.54,272.7,6,1,0
CUST-2108,7,Fiber Optic,Month-to-month,102.56,717.92,6,0,0
CUST-2109,38,DSL,Month-to-month,64.06,2434.28,5,1,0
CUST-2110,61,DSL,Month-to-month,43.67,2663.87,1,3,0
CUST-2111,30,Fiber Optic,One year,85.64,2569.2,4,2,0
CUST-2112,60,Fiber Optic,One year,96.34,5780.4,2,2,0
CUST-2113,11,Fiber Optic,Month-to-month,77.79,855.69,3,0,0
CUST-2114,48,Fiber Optic,Month-to-month,97.46,4678.08,4,3,1
CUST-2115,43,Fiber Optic,Two year,89.65,3854.95,4,1,0
CUST-2116,12,DSL,Two year,46.42,557.04,4,3,0
CUST-2117,23,DSL,One year,53.15,1222.45,1,2,1
CUST-2118,70,Fiber Optic,One year,96.54,6757.8,4,0,0
CUST-2119,27,DSL,Month-to-month,44.59,1203.93,0,1,0
CUST-2120,26,Fiber Optic,One year,95.18,2474.68,1,2,1
CUST-2121,14,DSL,One year,68.58,960.12,1,2,0
CUST-2122,53,Fiber Optic,Two year,83.19,4409.07,2,3,0
CUST-2123,10,DSL,Month-to-month,39.79,397.9,8,2,0
CUST-2124,39,Fiber Optic,Two year,101.7,3966.3,4,3,1
CUST-2125,24,Fiber Optic,Month-to-month,77.85,1868.4,2,3,0
CUST-2126,46,DSL,One year,65.95,3033.7,1,1,0
CUST-2127,69,Fiber Optic,One year,107.24,7399.56,5,0,0
CUST-2128,70,Fiber Optic,One year,80.33,5623.1,5,2,0
CUST-2129,72,Fiber Optic,One year,90.71,6531.12,2,2,0
CUST-2130,36,DSL,One year,42.83,1541.88,5,2,1
CUST-2131,33,Fiber Optic,One year,90.39,2982.87,2,2,0
CUST-2132,18,DSL,Two year,44.46,800.28,0,2,0
CUST-2133,13,Fiber Optic,Two year,86.13,1119.69,0,1,0
CUST-2134,19,Fiber Optic,Month-to-month,80.77,1534.63,5,0,1
CUST-2135,70,DSL,One year,57.05,3993.5,2,2,0
CUST-2136,38,Fiber Optic,Month-to-month,88.08,3347.04,0,2,0
CUST-2137,17,Fiber Optic,Month-to-month,75.88,1289.96,2,3,0
CUST-2138,49,DSL,Month-to-month,36.38,1782.62,4,2,0
CUST-2139,23,Fiber Optic,One year,107.06,2462.38,4,1,1
CUST-2140,2,DSL,One year,65.21,130.42,5,1,0
CUST-2141,16,DSL,Two year,68.28,1092.48,4,2,1
CUST-2142,15,Fiber Optic,Month-to-month,86.84,1302.6,1,0,0
CUST-2143,58,DSL,One year,69.24,4015.92,1,2,0
CUST-2144,39,DSL,Month-to-month,68.85,2685.15,2,2,0
CUST-2145,57,DSL,Month-to-month,50.6,2884.2,4,1,1
CUST-2146,36,Fiber Optic,Two year,76.19,2742.84,5,1,0
CUST-2147,7,Fiber Optic,One year,94.73,663.11,1,0,1
CUST-2148,34,Fiber Optic,Two year,83.38,2834.92,1,2,0
CUST-2149,49,DSL,Two year,46.91,2298.59,0,3,0
CUST-2150,3,DSL,One year,63.68,191.04,6,1,0
CUST-2151,2,Fiber Optic,Month-to-month,96.25,192.5,0,2,0
CUST-2152,70,Fiber Optic,One year,91.77,6423.9,4,2,0
CUST-2153,16,Fiber Optic,Month-to-month,85.36,1365.76,1,1,1
CUST-2154,38,DSL,One year,59.58,2264.04,4,0,1
CUST-2155,70,Fiber Optic,One year,76.72,5370.4,2,2,0
CUST-2156,18,Fiber Optic,One year,90.19,1623.42,3,0,0
CUST-2157,27,DSL,Two year,61.84,1669.68,4,3,0
CUST-2158,63,Fiber Optic,Two year,106.47,6707.61,1,1,0
CUST-2159,13,DSL,One year,55.69,723.97,3,2,0
CUST-2160,26,DSL,Two year,59.15,1537.9,2,3,0
CUST-2161,43,Fiber Optic,One year,97.06,4173.58,4,0,0
CUST-2162,29,DSL,One year,53.62,1554.98,0,1,0
CUST-2163,56,Fiber Optic,Month-to-month,87.98,4926.88,4,1,1
CUST-2164,63,Fiber Optic,One year,92.81,5847.03,0,3,0
CUST-2165,50,DSL,Two year,51.3,2565.0,2,1,0
CUST-2166,56,DSL,Month-to-month,38.45,2153.2,1,3,1
CUST-2167,36,DSL,Month-to-month,40.04,1441.44,5,2,0
CUST-2168,68,Fiber Optic,Two year,81.8,5562.4,5,1,0
CUST-2169,2,Fiber Optic,Two year,109.46,218.92,4,3,1
CUST-2170,19,DSL,Two year,38.31,727.89,4,3,1
CUST-2171,59,Fiber Optic,Two year,106.32,6272.88,1,0,0
CUST-2172,16,Fiber Optic,Month-to-month,76.06,1216.96,0,2,0
CUST-2173,7,Fiber Optic,Two year,82.33,576.31,8,0,0
CUST-2174,61,DSL,Two year,63.9,3897.9,5,0,1
CUST-2175,14,DSL,One year,50.92,712.88,4,0,1
CUST-2176,65,Fiber Optic,Two year,80.71,5246.15,2,0,0
CUST-2177,63,DSL,Month-to-month,62.24,3921.12,2,1,0
CUST-2178,9,DSL,One year,66.42,597.78,8,0,0
CUST-2179,69,Fiber Optic,Two year,79.99,5519.31,4,0,1
CUST-2180,12,DSL,Month-to-month,58.9,706.8,1,3,0
CUST-2181,24,Fiber Optic,Month-to-month,81.41,1953.84,2,0,0
CUST-2182,32,DSL,One year,43.44,1390.08,5,1,0
CUST-2183,48,DSL,Two year,60.31,2894.88,0,1,0
CUST-2184,53,Fiber Optic,Two year,90.99,4822.47,1,1,0
CUST-2185,35,Fiber Optic,One year,102.7,3594.5,0,0,1
CUST-2186,14,DSL,Month-to-month,62.93,881.02,5,0,0
CUST-2187,10,Fiber Optic,Two year,86.03,860.3,0,3,0
CUST-2188,37,Fiber Optic,One year,75.47,2792.39,4,3,0
CUST-2189,29,DSL,Month-to-month,69.77,2023.33,4,1,0
CUST-2190,53,DSL,Two year,53.22,2820.66,0,3,0
CUST-2191,5,Fiber Optic,One year,92.01,460.05,2,0,0
CUST-2192,26,DSL,Two year,51.48,1338.48,4,3,0
CUST-2193,17,DSL,Two year,62.99,1070.83,2,3,0
CUST-2194,56,Fiber Optic,One year,78.44,4392.64,5,1,0
CUST-2195,45,Fiber Optic,Month-to-month,78.44,3529.8,4,1,0
CUST-2196,2,DSL,Two year,69.77,139.54,5,1,1
CUST-2197,1,Fiber Optic,Two year,100.98,100.98,4,2,0
CUST-2198,60,DSL,Two year,69.09,4145.4,0,2,0
CUST-2199,16,Fiber Optic,One year,76.68,1226.88,5,2,1
CUST-2200,53,Fiber Optic,One year,84.0,4452.0,3,2,0
CUST-2201,45,Fiber Optic,One year,98.56,4435.2,1,2,1
CUST-2202,28,Fiber Optic,Two year,78.55,2199.4,5,0,0
CUST-2203,5,DSL,Two year,69.8,349.0,1,0,0
CUST-2204,5,Fiber Optic,Two year,85.65,428.25,2,2,0
CUST-2205,45,DSL,Month-to-month,57.67,2595.15,4,0,0
CUST-2206,20,Fiber Optic,One year,106.15,2123.0,5,3,1
CUST-2207,65,DSL,One year,66.09,4295.85,1,0,0
CUST-2208,52,DSL,Two year,56.39,2932.28,1,1,0
CUST-2209,17,DSL,Two year,38.42,653.14,4,1,1
CUST-2210,14,DSL,Month-to-month,47.8,669.2,3,1,0
CUST-2211,48,DSL,Two year,42.36,2033.28,3,1,1
CUST-2212,2,Fiber Optic,Month-to-month,78.01,156.02,7,2,1
CUST-2213,47,DSL,Month-to-month,35.87,1685.89,3,2,0
CUST-2214,57,DSL,One year,66.54,3792.78,0,1,0
CUST-2215,61,DSL,Two year,35.93,2191.73,1,0,0
CUST-2216,35,DSL,One year,36.75,1286.25,5,2,0
CUST-2217,25,Fiber Optic,Two year,104.89,2622.25,1,3,0
CUST-2218,50,Fiber Optic,Two year,89.29,4464.5,2,3,0
CUST-2219,19,DSL,One year,43.2,820.8,4,1,0
CUST-2220,51,DSL,One year,57.9,2952.9,4,2,0
CUST-2221,10,Fiber Optic,One year,81.98,819.8,7,2,0
CUST-2222,42,DSL,One year,35.4,1486.8,4,2,0
CUST-2223,50,DSL,Month-to-month,49.05,2452.5,3,1,1
CUST-2224,21,Fiber Optic,Two year,107.77,2263.17,1,1,0
CUST-2225,4,DSL,Month-to-month,48.14,192.56,7,1,1
CUST-2226,64,Fiber Optic,One year,92.36,5911.04,0,2,0
CUST-2227,40,DSL,One year,52.3,2092.0,0,1,0
CUST-2228,64,Fiber Optic,Two year,92.07,5892.48,4,0,1
CUST-2229,59,Fiber Optic,One year,94.39,5569.01,1,1,0
CUST-2230,31,DSL,Two year,62.82,1947.42,2,0,0
CUST-2231,29,Fiber Optic,Two year,91.82,2662.78,4,0,1
CUST-2232,72,Fiber Optic,One year,85.69,6169.68,2,3,0
CUST-2233,54,Fiber Optic,Two year,108.18,5841.72,1,0,1
CUST-2234,8,DSL,Two year,62.27,498.16,6,0,1
CUST-2235,23,DSL,Two year,64.14,1475.22,5,3,1
CUST-2236,13,Fiber Optic,One year,108.3,1407.9,0,2,0
CUST-2237,64,DSL,Month-to-month,41.45,2652.8,2,1,0
CUST-2238,52,DSL,One year,40.14,2087.28,3,1,0
CUST-2239,8,DSL,Month-to-month,68.4,547.2,2,3,0
CUST-2240,36,DSL,Month-to-month,35.74,1286.64,0,1,0
CUST-2241,25,Fiber Optic,Month-to-month,91.11,2277.75,5,1,1
CUST-2242,4,Fiber Optic,One year,108.57,434.28,6,0,0
CUST-2243,55,Fiber Optic,Two year,88.85,4886.75,4,3,0
CUST-2244,20,DSL,Two year,60.56,1211.2,4,1,0
CUST-2245,45,Fiber Optic,One year,106.67,4800.15,3,1,0
CUST-2246,36,DSL,Month-to-month,61.81,2225.16,0,2,1
CUST-2247,26,DSL,One year,48.34,1256.84,2,2,0
CUST-2248,24,Fiber Optic,Month-to-month,80.69,1936.56,1,3,0
CUST-2249,39,DSL,Month-to-month,51.12,1993.68,3,2,0
CUST-2250,62,DSL,Two year,69.47,4307.14,0,3,0
CUST-2251,44,Fiber Optic,Two year,106.14,4670.16,5,1,1
CUST-2252,45,Fiber Optic,Two year,99.1,4459.5,0,3,0
CUST-2253,37,DSL,Month-to-month,35.9,1328.3,3,0,1
CUST-2254,57,Fiber Optic,Month-to-month,99.77,5686.89,0,1,0
CUST-2255,1,DSL,Month-to-month,53.19,53.19,8,1,1
CUST-2256,1,DSL,Two year,53.94,53.94,8,2,0
CUST-2257,25,DSL,Month-to-month,59.94,1498.5,5,3,1
CUST-2258,18,Fiber Optic,Two year,95.96,1727.28,2,3,0
CUST-2259,61,DSL,One year,58.64,3577.04,1,3,0
CUST-2260,58,Fiber Optic,One year,90.31,5237.98,0,0,0
CUST-2261,43,Fiber Optic,Two year,95.32,4098.76,1,3,0
CUST-2262,60,Fiber Optic,Two year,78.99,4739.4,4,0,0
CUST-2263,17,DSL,One year,56.84,966.28,5,1,0
CUST-2264,26,DSL,Two year,38.75,1007.5,2,2,0
CUST-2265,22,DSL,Two year,51.12,1124.64,1,1,0
CUST-2266,14,Fiber Optic,One year,102.15,1430.1,4,0,0
CUST-2267,57,Fiber Optic,Month-to-month,92.11,5250.27,4,3,1
CUST-2268,32,Fiber Optic,Month-to-month,76.02,2432.64,4,1,1
CUST-2269,26,DSL,Month-to-month,52.53,1365.78,5,0,1
CUST-2270,6,DSL,Month-to-month,48.58,291.48,2,0,1
CUST-2271,50,Fiber Optic,One year,87.36,4368.0,1,1,0
CUST-2272,49,Fiber Optic,Two year,84.22,4126.78,3,0,0
CUST-2273,48,DSL,One year,68.29,3277.92,5,3,0
CUST-2274,64,DSL,Two year,42.66,2730.24,5,3,1
CUST-2275,64,Fiber Optic,One year,101.95,6524.8,4,2,1
CUST-2276,51,DSL,One year,54.85,2797.35,1,1,0
CUST-2277,37,Fiber Optic,Two year,92.61,3426.57,4,3,1
CUST-2278,12,DSL,Two year,58.53,702.36,3,2,0
CUST-2279,53,DSL,One year,37.95,2011.35,3,3,0
CUST-2280,14,DSL,Two year,35.61,498.54,5,0,0
CUST-2281,7,DSL,Two year,43.57,304.99,1,0,0
CUST-2282,7,Fiber Optic,Two year,94.63,662.41,2,3,0
CUST-2283,5,DSL,Month-to-month,43.67,218.35,2,2,1
CUST-2284,19,DSL,Two year,45.06,856.14,1,0,1
CUST-2285,24,DSL,One year,57.52,1380.48,5,2,1
CUST-2286,20,DSL,Two year,57.75,1155.0,2,0,0
CUST-2287,4,DSL,Month-to-month,49.9,199.6,4,1,1
CUST-2288,66,DSL,Two year,54.1,3570.6,1,0,0
CUST-2289,67,DSL,One year,55.15,3695.05,0,1,0
CUST-2290,29,Fiber Optic,Month-to-month,98.47,2855.63,5,0,1
CUST-2291,25,Fiber Optic,One year,95.08,2377.0,0,0,0
CUST-2292,41,Fiber Optic,Month-to-month,78.59,3222.19,4,0,1
CUST-2293,23,Fiber Optic,One year,89.78,2064.94,1,3,0
CUST-2294,32,DSL,One year,59.43,1901.76,3,1,0
CUST-2295,36,Fiber Optic,Month-to-month,96.84,3486.24,4,1,1
CUST-2296,6,Fiber Optic,Two year,93.66,561.96,4,1,0
CUST-2297,10,Fiber Optic,One year,107.33,1073.3,7,3,0
CUST-2298,16,Fiber Optic,Month-to-month,88.67,1418.72,5,1,1
CUST-2299,56,Fiber Optic,Month-to-month,79.8,4468.8,3,1,0
CUST-2300,9,DSL,Two year,48.12,433.08,4,2,1
CUST-2301,55,DSL,One year,60.68,3337.4,4,3,1
CUST-2302,61,Fiber Optic,Month-to-month,81.37,4963.57,3,0,0
CUST-2303,34,Fiber Optic,Two year,99.8,3393.2,0,1,1
CUST-2304,18,DSL,Two year,40.27,724.86,0,1,0
CUST-2305,26,Fiber Optic,Month-to-month,109.56,2848.56,4,0,1
CUST-2306,71,DSL,One year,37.44,2658.24,3,1,0
CUST-2307,52,DSL,Month-to-month,51.37,2671.24,1,2,0
CUST-2308,60,Fiber Optic,Two year,101.89,6113.4,3,3,0
CUST-2309,42,DSL,One year,58.58,2460.36,5,0,0
CUST-2310,36,Fiber Optic,Two year,91.99,3311.64,1,3,0
CUST-2311,18,DSL,Two year,43.93,790.74,5,0,1
CUST-2312,53,Fiber Optic,Month-to-month,75.41,3996.73,2,3,1
CUST-2313,60,DSL,One year,62.22,3733.2,4,3,0
CUST-2314,21,DSL,One year,57.21,1201.41,0,3,0
CUST-2315,41,Fiber Optic,Month-to-month,105.75,4335.75,0,0,1
CUST-2316,53,Fiber Optic,Month-to-month,81.23,4305.19,5,3,1
CUST-2317,63,Fiber Optic,Two year,106.3,6696.9,3,1,0
CUST-2318,49,Fiber Optic,Two year,96.64,4735.36,5,0,0
CUST-2319,43,Fiber Optic,One year,92.22,3965.46,5,1,0
CUST-2320,55,DSL,Two year,53.88,2963.4,5,3,1
CUST-2321,36,Fiber Optic,One year,94.92,3417.12,5,2,1
CUST-2322,64,Fiber Optic,One year,100.79,6450.56,1,3,0
CUST-2323,44,Fiber Optic,Two year,88.02,3872.88,2,0,0
CUST-2324,13,DSL,One year,51.28,666.64,4,2,0
CUST-2325,50,DSL,One year,66.03,3301.5,1,1,0
CUST-2326,10,DSL,Two year,64.36,643.6,7,3,0
CUST-2327,61,DSL,Month-to-month,68.94,4205.34,0,1,0
CUST-2328,50,Fiber Optic,Month-to-month,102.26,5113.0,0,2,0
CUST-2329,28,DSL,Two year,64.99,1819.72,1,2,1
CUST-2330,21,Fiber Optic,One year,77.04,1617.84,4,2,0
CUST-2331,72,Fiber Optic,Two year,97.26,7002.72,3,1,0
CUST-2332,19,DSL,One year,38.25,726.75,5,2,0
CUST-2333,17,DSL,Two year,55.38,941.46,3,3,1
CUST-2334,49,Fiber Optic,Month-to-month,87.16,4270.84,4,2,0
CUST-2335,8,Fiber Optic,Two year,75.26,602.08,7,0,1
CUST-2336,71,Fiber Optic,One year,96.43,6846.53,0,1,0
CUST-2337,8,DSL,Month-to-month,62.56,500.48,3,1,1
CUST-2338,39,DSL,One year,50.69,1976.91,3,3,0
CUST-2339,68,DSL,One year,63.33,4306.44,5,1,1
CUST-2340,27,DSL,Month-to-month,64.13,1731.51,4,1,1
CUST-2341,62,DSL,Month-to-month,46.15,2861.3,2,3,0
CUST-2342,5,Fiber Optic,Month-to-month,105.19,525.95,2,3,1
CUST-2343,39,DSL,Two year,46.74,1822.86,5,3,0
CUST-2344,4,Fiber Optic,One year,84.29,337.16,4,0,0
CUST-2345,65,DSL,Month-to-month,58.01,3770.65,2,0,0
CUST-2346,11,Fiber Optic,Two year,102.8,1130.8,4,0,1
CUST-2347,7,Fiber Optic,Month-to-month,99.41,695.87,7,1,1
CUST-2348,72,Fiber Optic,One year,82.03,5906.16,2,2,0
CUST-2349,48,DSL,Two year,53.1,2548.8,2,0,0
CUST-2350,65,DSL,Month-to-month,37.79,2456.35,0,3,0
CUST-2351,44,DSL,Two year,47.54,2091.76,4,2,0
CUST-2352,23,Fiber Optic,One year,94.12,2164.76,1,2,0
CUST-2353,24,DSL,One year,56.2,1348.8,1,1,0
CUST-2354,17,Fiber Optic,Month-to-month,90.77,1543.09,2,0,0
CUST-2355,55,DSL,Two year,37.89,2083.95,5,3,0
CUST-2356,58,Fiber Optic,One year,107.08,6210.64,0,3,0
CUST-2357,65,Fiber Optic,Two year,91.88,5972.2,5,1,0
CUST-2358,13,Fiber Optic,One year,99.99,1299.87,2,1,0
CUST-2359,64,Fiber Optic,Two year,77.9,4985.6,3,3,0
CUST-2360,68,DSL,Two year,43.89,2984.52,4,0,0
CUST-2361,16,DSL,Two year,42.17,674.72,4,0,1
CUST-2362,37,DSL,Two year,63.11,2335.07,3,3,0
CUST-2363,18,DSL,One year,50.64,911.52,2,3,0
CUST-2364,20,DSL,Two year,66.22,1324.4,1,0,0
CUST-2365,72,DSL,Month-to-month,49.77,3583.44,1,3,0
CUST-2366,47,Fiber Optic,One year,104.57,4914.79,5,0,1
CUST-2367,22,DSL,Month-to-month,53.25,1171.5,1,0,1
CUST-2368,34,Fiber Optic,Month-to-month,85.25,2898.5,5,3,1
CUST-2369,44,DSL,One year,35.32,1554.08,0,0,0
CUST-2370,18,DSL,One year,37.09,667.62,2,1,0
CUST-2371,60,Fiber Optic,Month-to-month,101.64,6098.4,2,0,0
CUST-2372,1,DSL,Two year,54.41,54.41,1,2,1
CUST-2373,13,Fiber Optic,Month-to-month,79.54,1034.02,2,1,1
CUST-2374,21,Fiber Optic,Month-to-month,81.45,1710.45,1,1,1
CUST-2375,17,Fiber Optic,One year,93.03,1581.51,5,2,0
CUST-2376,18,Fiber Optic,One year,95.23,1714.14,2,2,0
CUST-2377,47,Fiber Optic,One year,83.17,3908.99,4,2,0
CUST-2378,26,Fiber Optic,One year,95.71,2488.46,0,2,0
CUST-2379,64,Fiber Optic,One year,79.73,5102.72,0,0,0
CUST-2380,22,Fiber Optic,Two year,104.04,2288.88,1,1,0
CUST-2381,43,Fiber Optic,Month-to-month,79.19,3405.17,4,3,1
CUST-2382,17,DSL,Month-to-month,50.71,862.07,4,0,1
CUST-2383,72,Fiber Optic,Month-to-month,80.55,5799.6,0,2,0
CUST-2384,5,DSL,Two year,37.91,189.55,6,3,0
CUST-2385,64,DSL,One year,69.42,4442.88,3,0,0
CUST-2386,47,DSL,Two year,63.78,2997.66,4,2,0
CUST-2387,29,DSL,Two year,60.69,1760.01,3,3,0
CUST-2388,62,Fiber Optic,Two year,86.3,5350.6,5,2,0
CUST-2389,23,Fiber Optic,One year,81.24,1868.52,5,0,1
CUST-2390,10,Fiber Optic,Two year,75.25,752.5,2,2,0
CUST-2391,4,Fiber Optic,Two year,95.63,382.52,3,0,0
CUST-2392,4,Fiber Optic,Two year,109.37,437.48,6,1,0
CUST-2393,59,DSL,Two year,50.54,2981.86,2,1,0
CUST-2394,4,DSL,One year,63.54,254.16,7,1,0
CUST-2395,22,DSL,Two year,48.72,1071.84,2,2,0
CUST-2396,5,Fiber Optic,One year,97.23,486.15,7,3,0
CUST-2397,22,Fiber Optic,One year,91.43,2011.46,2,1,0
CUST-2398,43,Fiber Optic,Two year,76.02,3268.86,2,0,0
CUST-2399,15,Fiber Optic,Month-to-month,83.27,1249.05,4,2,0
CUST-2400,55,Fiber Optic,Two year,80.6,4433.0,2,0,0
CUST-2401,13,Fiber Optic,One year,89.53,1163.89,4,0,1
CUST-2402,48,DSL,Month-to-month,39.07,1875.36,3,3,0
CUST-2403,66,DSL,One year,46.24,3051.84,5,3,0
CUST-2404,24,DSL,One year,56.14,1347.36,1,2,0
CUST-2405,53,DSL,One year,53.34,2827.02,1,1,0
CUST-2406,45,Fiber Optic,One year,109.51,4927.95,1,3,0
CUST-2407,13,Fiber Optic,One year,76.17,990.21,0,2,0
CUST-2408,39,DSL,One year,44.46,1733.94,1,1,0
CUST-2409,39,Fiber Optic,Two year,83.19,3244.41,2,2,0
CUST-2410,18,Fiber Optic,One year,87.13,1568.34,3,1,0
CUST-2411,24,Fiber Optic,Month-to-month,106.51,2556.24,3,0,1
CUST-2412,6,Fiber Optic,Month-to-month,91.28,547.68,4,3,0
CUST-2413,4,Fiber Optic,One year,77.74,310.96,2,2,0
CUST-2414,68,Fiber Optic,One year,97.49,6629.32,2,1,0
CUST-2415,21,DSL,Two year,53.9,1131.9,2,2,0
CUST-2416,64,DSL,Month-to-month,61.52,3937.28,5,1,0
CUST-2417,13,DSL,Two year,39.57,514.41,2,1,0
CUST-2418,11,Fiber Optic,One year,93.47,1028.17,2,3,0
CUST-2419,7,Fiber Optic,Month-to-month,94.52,661.64,0,3,0
CUST-2420,31,DSL,Month-to-month,68.6,2126.6,4,2,1
CUST-2421,12,Fiber Optic,Month-to-month,84.55,1014.6,3,3,0
CUST-2422,1,Fiber Optic,One year,80.69,80.69,0,3,0
